priority,player_id,name,team_code,season,position,current_overall,suggested_overall,issue,data_needed,confidence
5,george-blanda,George Blanda,LV,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,ken-stabler,Ken Stabler,LV,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,bob-griese,Bob Griese,MIA,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,george-mira,George Mira,MIA,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,bob-lee,Bob Lee,MIN,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,gary-cuozzo,Gary Cuozzo,MIN,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,norm-snead,Norm Snead,MIN,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,jim-plunkett,Jim Plunkett,NE,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,mike-taliaferro,Mike Taliaferro,NE,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,archie-manning,Archie Manning,NO,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,edd-hargett,Edd Hargett,NO,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,ed-baker,Ed Baker,NYG,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,fran-tarkenton,Fran Tarkenton,NYG,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,randy-johnson,Randy Johnson,NYG,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,al-woodall,Al Woodall,NYJ,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,bob-davis,Bob Davis,NYJ,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,joe-namath,Joe Namath,NYJ,1971,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,jim-ward,Jim Ward,PHI,1971,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,pete-liske,Pete Liske,PHI,1971,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,rick-arrington,Rick Arrington,PHI,1971,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,bob-leahy,Bob Leahy,PIT,1971,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,terry-bradshaw,Terry Bradshaw,PIT,1971,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,terry-hanratty,Terry Hanratty,PIT,1971,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,john-brodie,John Brodie,SF,1971,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
5,steve-spurrier,Steve Spurrier,SF,1971,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
