player_id,season,team_code,status,rating_source,rating_confidence,needs_manual_review,note,overall,speed,strength,awareness,pass_rating,run_rating,receiving,blocking,pass_block,run_block,pass_rush,run_defense,tackling,coverage,man_coverage,zone_coverage,hands,kicking,punting,clutch,playoff_clutch,durability
00-0027078,2016,GB,generated_low_confidence,generated,0.45,,Rated 79 (LG): lead starter by within-roster depth rank — low confidence.,79,54,78,64,33,36,36,78,81,77,36,37,32,33,34,36,34,36,34,57,52,71
00-0031829,2016,GB,generated_low_confidence,generated,0.45,,Rated 78 (CB): starter by within-roster depth rank — low confidence.,78,80,53,67,33,33,37,36,35,33,36,36,62,78,79,65,68,34,36,63,68,69
00-0029284,2016,GB,generated_low_confidence,generated,0.45,,Rated 78 (EDGE): starter by within-roster depth rank — low confidence.,78,78,62,67,33,37,35,33,36,37,80,63,81,57,36,32,33,37,37,63,69,70
00-0030074,2016,GB,generated_low_confidence,generated,0.45,,Rated 77 (LT): starter by within-roster depth rank — low confidence.,77,56,78,64,37,34,34,77,77,78,33,35,36,33,32,33,34,35,35,49,49,67
00-0029408,2016,GB,generated_low_confidence,generated,0.45,,Rated 77 (LB): starter by within-roster depth rank — low confidence.,77,65,66,78,33,34,36,37,33,33,67,77,77,66,51,62,32,35,36,62,61,66
00-0029739,2016,GB,generated_low_confidence,generated,0.45,,Rated 76 (P): lead starter by within-roster depth rank — low confidence.,76,38,36,68,33,35,33,35,34,36,37,36,32,34,38,32,35,51,78,64,64,68
00-0027061,2016,GB,generated_high_confidence,generated,0.78,,"Rated 76 (TE): starter by recorded starts, production scored vs. era cohort — high confidence.",76,65,65,62,34,50,74,78,62,67,34,33,37,33,34,33,74,35,34,66,62,64
00-0025580,2016,GB,generated_low_confidence,generated,0.45,,Rated 76 (K): lead starter by within-roster depth rank — low confidence.,76,33,36,63,33,37,33,34,37,33,36,37,36,33,37,35,36,76,48,64,63,66
00-0029201,2016,GB,generated_low_confidence,generated,0.45,,Rated 76 (S): starter by within-roster depth rank — low confidence.,76,65,64,64,34,37,35,35,36,34,50,61,75,78,61,73,67,32,32,60,61,65
00-0030076,2016,GB,generated_low_confidence,generated,0.45,,Rated 75 (C): starter by within-roster depth rank — low confidence.,75,48,76,60,35,33,37,74,73,77,34,32,36,33,33,34,35,33,36,54,50,68
00-0032251,2016,GB,generated_low_confidence,generated,0.45,,Rated 73 (CB): rotation player by within-roster depth rank — low confidence.,73,71,47,66,33,32,36,35,34,33,32,35,59,75,73,59,60,37,37,66,65,64
00-0031937,2016,GB,generated_low_confidence,generated,0.45,,Rated 73 (CB): rotation player by within-roster depth rank — low confidence.,73,76,51,62,35,32,36,36,33,37,37,32,64,72,71,60,62,33,34,62,60,68
00-0031615,2016,GB,generated_low_confidence,generated,0.45,,Rated 72 (EDGE): rotation player by within-roster depth rank — low confidence.,72,71,60,61,36,35,35,33,33,31,69,61,69,46,36,34,35,36,31,59,59,64
00-0030576,2016,GB,generated_low_confidence,generated,0.45,,Rated 72 (LB): rotation player by within-roster depth rank — low confidence.,72,62,58,72,33,36,33,36,34,36,60,72,74,61,53,60,36,33,32,63,60,65
00-0032412,2016,GB,generated_low_confidence,generated,0.45,,Rated 72 (EDGE): rotation player by within-roster depth rank — low confidence.,72,74,65,60,34,36,34,31,37,32,73,58,71,53,32,37,35,33,34,60,63,63
00-0030752,2016,GB,generated_low_confidence,generated,0.45,,Rated 72 (LB): rotation player by within-roster depth rank — low confidence.,72,59,60,70,34,33,37,31,37,33,65,73,69,62,48,58,34,33,32,63,58,61
00-0032433,2016,GB,generated_low_confidence,generated,0.45,,Rated 72 (LT): rotation player by within-roster depth rank — low confidence.,72,51,75,65,32,37,33,73,74,75,33,33,31,35,33,33,32,32,35,51,53,66
00-0031612,2016,GB,generated_high_confidence,generated,0.78,,"Rated 71 (RB): starter by recorded starts, production scored vs. era cohort — high confidence.",71,73,73,60,34,71,63,51,47,32,34,33,34,33,37,34,60,34,34,59,59,56
00-0031333,2016,GB,generated_low_confidence,generated,0.45,,Rated 71 (S): rotation player by within-roster depth rank — low confidence.,71,64,59,63,34,32,31,34,31,34,47,60,70,69,62,70,58,33,33,58,57,63
00-0027791,2016,GB,generated_high_confidence,generated,0.78,,"Rated 71 (RB): starter by recorded starts, production scored vs. era cohort — high confidence.",71,72,70,63,31,71,62,52,51,32,35,33,32,34,31,33,57,35,33,58,58,60
00-0031001,2016,GB,generated_high_confidence,generated,0.78,,"Rated 71 (WR): starter by recorded starts, production scored vs. era cohort — high confidence.",71,72,48,63,36,62,70,51,36,32,34,31,34,33,31,36,69,34,31,58,58,59
00-0030090,2016,GB,generated_low_confidence,generated,0.45,,Rated 71 (S): rotation player by within-roster depth rank — low confidence.,71,57,59,62,37,36,33,33,36,32,52,59,71,74,64,73,65,31,33,58,59,61
00-0031019,2016,GB,generated_low_confidence,generated,0.45,,Rated 70 (C): rotation player by within-roster depth rank — low confidence.,70,52,72,62,34,31,32,71,68,68,32,37,32,35,36,33,32,34,33,52,50,61
00-0032766,2016,GB,generated_low_confidence,generated,0.45,,Rated 70 (LG): rotation player by within-roster depth rank — low confidence.,70,50,69,62,33,35,35,67,70,67,34,32,34,33,33,32,33,32,33,52,50,63
00-0030273,2016,GB,generated_low_confidence,generated,0.45,,Rated 70 (LG): rotation player by within-roster depth rank — low confidence.,70,47,71,61,33,33,31,68,69,71,33,32,34,31,35,32,31,34,32,47,46,59
00-0032652,2016,GB,generated_low_confidence,generated,0.45,,Rated 68 (WR): backup by within-roster depth rank — low confidence.,68,65,50,56,32,61,68,51,32,32,31,35,35,36,32,35,70,33,32,61,62,64
00-0032630,2016,GB,generated_low_confidence,generated,0.45,,Rated 68 (QB): backup by within-roster depth rank — low confidence.,68,58,47,71,68,49,31,32,34,35,31,31,34,35,36,31,61,36,31,70,56,61
00-0030761,2016,GB,generated_low_confidence,generated,0.45,,Rated 67 (LB): backup by within-roster depth rank — low confidence.,67,61,62,66,36,32,35,33,32,33,55,69,69,57,50,61,35,32,35,54,59,56
00-0031313,2016,GB,generated_low_confidence,generated,0.45,,Rated 67 (LB): backup by within-roster depth rank — low confidence.,67,60,58,67,33,32,35,34,31,33,55,65,65,61,44,62,30,34,36,55,58,60
00-0032628,2016,GB,generated_low_confidence,generated,0.45,,Rated 67 (CB): backup by within-roster depth rank — low confidence.,67,66,47,60,35,34,31,35,34,32,36,34,61,67,65,54,56,35,36,60,59,56
00-0032631,2016,GB,generated_low_confidence,generated,0.45,,Rated 67 (CB): backup by within-roster depth rank — low confidence.,67,64,47,61,33,36,32,33,32,34,35,32,56,65,69,55,57,33,34,58,58,62
00-0032626,2016,GB,generated_medium_confidence,generated,0.6,,"Rated 66 (WR): rotation player by box-score production, production scored vs. era cohort — medium confidence.",66,65,51,55,35,60,66,51,31,30,36,35,33,36,34,31,65,35,31,57,59,50
00-0031826,2016,GB,generated_low_confidence,generated,0.45,,Rated 63 (RB): depth by within-roster depth rank — low confidence.,63,64,64,55,32,63,54,48,42,31,33,35,32,32,32,33,56,33,33,56,58,55
00-0032937,2016,GB,generated_low_confidence,generated,0.45,,Rated 63 (WR): depth by within-roster depth rank — low confidence.,63,62,47,54,30,54,62,47,33,32,32,30,31,31,31,33,65,30,35,59,59,57
00-0032408,2016,GB,generated_low_confidence,generated,0.45,,Rated 62 (LB): depth by within-roster depth rank — low confidence.,62,52,53,61,34,33,33,30,34,34,57,62,59,52,42,52,35,33,30,53,51,60
00-0031578,2016,GB,generated_low_confidence,generated,0.45,,Rated 62 (LB): depth by within-roster depth rank — low confidence.,62,55,57,59,32,30,34,35,31,33,52,64,60,55,43,58,32,33,35,53,56,57
00-0032635,2016,GB,generated_low_confidence,generated,0.45,,Rated 62 (CB): depth by within-roster depth rank — low confidence.,62,64,45,51,30,34,32,30,33,30,32,31,55,61,63,52,54,34,30,53,55,58
00-0032955,2016,GB,generated_low_confidence,generated,0.45,,Rated 62 (LB): depth by within-roster depth rank — low confidence.,62,53,53,63,32,32,30,32,32,34,56,61,59,55,44,54,35,34,34,57,58,58
00-0032922,2016,GB,generated_low_confidence,generated,0.45,,Rated 62 (CB): depth by within-roster depth rank — low confidence.,62,64,48,58,30,31,29,35,31,30,31,31,56,64,61,53,52,31,32,53,58,58
00-0031589,2016,GB,generated_medium_confidence,generated,0.6,,"Rated 61 (QB): rotation player by box-score production, production scored vs. era cohort — medium confidence.",61,55,42,59,58,49,29,31,34,32,31,35,35,35,31,34,51,31,34,64,52,45
00-0032375,2016,GB,generated_low_confidence,generated,0.45,,Rated 59 (RB): depth by within-roster depth rank — low confidence.,59,59,61,52,30,60,52,47,44,31,30,34,32,29,34,32,55,29,29,54,49,38
00-0030758,2016,GB,generated_medium_confidence,generated,0.6,,"Rated 58 (TE): backup by box-score production, production scored vs. era cohort — medium confidence.",58,51,54,53,29,47,58,56,55,49,31,30,29,30,34,29,61,29,30,52,49,47
00-0032423,2016,GB,generated_medium_confidence,generated,0.6,,"Rated 56 (WR): backup by box-score production, production scored vs. era cohort — medium confidence.",56,55,46,52,32,54,56,40,34,34,33,32,32,32,33,33,58,34,30,48,47,41
00-0030485,2016,GB,generated_medium_confidence,generated,0.6,,"Rated 55 (RB): depth by box-score production, production scored vs. era cohort — medium confidence.",55,57,53,51,33,55,51,45,41,28,32,31,30,29,33,33,50,30,30,47,46,42
00-0032636,2016,GB,generated_medium_confidence,generated,0.6,,"Rated 51 (RB): depth by box-score production, production scored vs. era cohort — medium confidence.",51,50,48,50,27,49,51,41,43,31,32,28,29,29,32,30,49,30,28,48,46,36
00-0030564,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 88 (WR): lead starter by recorded starts, production scored vs. era cohort — high confidence.",88,93,58,71,37,75,97,56,39,37,35,39,39,34,39,39,95,37,36,71,69,81
00-0031302,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 87 (TE): lead starter by recorded starts, production scored vs. era cohort — high confidence.",87,69,71,72,38,53,94,88,69,75,34,38,38,34,37,34,96,38,39,72,71,77
00-0029615,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 85 (RB): lead starter by recorded starts, production scored vs. era cohort — high confidence.",85,91,93,67,35,90,68,55,60,39,33,36,39,38,38,35,72,37,35,74,74,74
00-0030108,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 84 (TE): lead starter by recorded starts, production scored vs. era cohort — high confidence.",84,69,67,74,35,57,89,85,71,66,37,34,33,37,33,37,88,35,39,70,67,73
00-0026166,2016,HOU,generated_low_confidence,generated,0.45,,Rated 82 (LT): lead starter by within-roster depth rank — low confidence.,82,52,83,68,37,36,33,82,79,82,37,33,35,36,38,34,37,38,38,51,58,68
00-0027949,2016,HOU,generated_low_confidence,generated,0.45,,Rated 82 (EDGE): lead starter by within-roster depth rank — low confidence.,82,81,67,64,35,34,34,35,34,34,82,67,85,56,36,38,37,35,38,67,68,71
00-0024239,2016,HOU,generated_low_confidence,generated,0.45,,Rated 82 (CB): lead starter by within-roster depth rank — low confidence.,82,81,52,72,35,33,37,34,38,35,38,34,66,79,83,67,72,34,34,70,66,70
00-0027872,2016,HOU,generated_low_confidence,generated,0.45,,Rated 82 (CB): lead starter by within-roster depth rank — low confidence.,82,82,57,71,36,36,37,35,37,34,33,39,71,83,80,67,68,34,33,66,71,73
00-0025900,2016,HOU,generated_low_confidence,generated,0.45,,Rated 81 (LT): lead starter by within-roster depth rank — low confidence.,81,53,82,66,37,38,37,78,79,82,38,35,33,38,35,36,36,36,33,56,52,66
00-0028152,2016,HOU,generated_low_confidence,generated,0.45,,Rated 81 (LT): lead starter by within-roster depth rank — low confidence.,81,52,82,65,39,36,33,82,82,82,37,35,38,36,33,34,34,35,34,54,51,69
00-0033127,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 81 (WR): lead starter by recorded starts, production scored vs. era cohort — high confidence.",81,79,57,71,36,70,81,50,38,36,38,37,34,34,36,35,83,36,33,71,71,68
00-0028029,2016,HOU,generated_low_confidence,generated,0.45,,Rated 80 (LB): lead starter by within-roster depth rank — low confidence.,80,67,63,79,37,36,33,33,34,34,66,79,80,66,52,69,32,33,33,64,69,69
00-0026991,2016,HOU,generated_low_confidence,generated,0.45,,Rated 80 (LB): lead starter by within-roster depth rank — low confidence.,80,71,69,81,38,34,36,33,38,35,69,81,78,65,52,68,36,33,33,69,71,69
00-0029258,2016,HOU,generated_low_confidence,generated,0.45,,Rated 80 (DT): lead starter by within-roster depth rank — low confidence.,80,53,79,68,37,35,37,36,34,34,77,81,67,34,38,33,37,35,34,70,65,70
00-0026257,2016,HOU,generated_low_confidence,generated,0.45,,Rated 80 (S): lead starter by within-roster depth rank — low confidence.,80,68,65,64,36,36,38,34,37,36,55,64,80,78,65,78,68,38,36,66,66,69
00-0029682,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 79 (QB): lead starter by recorded starts, production scored vs. era cohort — high confidence.",79,66,50,78,81,57,35,34,34,34,37,35,35,34,34,37,69,35,33,82,66,71
00-0029520,2016,HOU,generated_low_confidence,generated,0.45,,Rated 78 (CB): starter by within-roster depth rank — low confidence.,78,76,49,62,37,33,34,33,34,37,37,37,67,76,75,64,64,36,38,64,68,67
00-0031364,2016,HOU,generated_low_confidence,generated,0.45,,Rated 78 (EDGE): starter by within-roster depth rank — low confidence.,78,77,67,62,37,33,38,33,38,37,77,63,80,50,34,34,36,35,34,68,66,69
00-0031075,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 77 (RB): lead starter by recorded starts, production scored vs. era cohort — high confidence.",77,76,78,68,34,77,65,54,49,35,38,34,35,37,32,35,61,35,38,63,61,70
00-0029643,2016,HOU,generated_low_confidence,generated,0.45,,Rated 77 (LB): starter by within-roster depth rank — low confidence.,77,65,64,77,33,36,34,32,34,36,63,76,75,66,53,69,37,34,32,66,68,68
00-0031087,2016,HOU,generated_low_confidence,generated,0.45,,Rated 76 (S): starter by within-roster depth rank — low confidence.,76,66,65,62,35,35,35,36,34,34,53,64,75,79,63,78,68,33,35,67,64,69
00-0023096,2016,HOU,generated_low_confidence,generated,0.45,,Rated 76 (K): lead starter by within-roster depth rank — low confidence.,76,38,32,61,33,37,35,33,37,36,38,34,34,34,37,37,36,76,48,61,63,64
00-0019714,2016,HOU,generated_low_confidence,generated,0.45,,Rated 76 (P): lead starter by within-roster depth rank — low confidence.,76,32,33,61,32,34,32,37,37,34,35,34,35,32,36,33,37,48,74,61,62,67
00-0029699,2016,HOU,generated_low_confidence,generated,0.45,,Rated 76 (C): starter by within-roster depth rank — low confidence.,76,52,79,62,33,37,35,75,78,78,35,36,33,35,36,34,37,34,32,54,52,68
00-0022712,2016,HOU,generated_low_confidence,generated,0.45,,Rated 76 (DT): starter by within-roster depth rank — low confidence.,76,52,74,65,37,32,37,38,35,34,76,76,63,36,37,36,33,33,33,67,66,63
00-0029524,2016,HOU,generated_low_confidence,generated,0.45,,Rated 75 (LG): starter by within-roster depth rank — low confidence.,75,53,73,65,37,35,35,78,74,75,34,35,37,32,34,34,35,37,37,48,54,62
00-0030228,2016,HOU,generated_low_confidence,generated,0.45,,Rated 73 (CB): rotation player by within-roster depth rank — low confidence.,73,74,50,59,32,35,34,35,35,34,32,36,60,73,72,59,58,36,35,61,65,61
00-0030395,2016,HOU,generated_low_confidence,generated,0.45,,Rated 73 (CB): rotation player by within-roster depth rank — low confidence.,73,75,47,65,34,35,35,34,35,33,35,35,61,73,73,62,62,32,33,60,65,65
00-0022793,2016,HOU,generated_low_confidence,generated,0.45,,Rated 72 (EDGE): rotation player by within-roster depth rank — low confidence.,72,75,62,59,35,35,33,33,34,35,72,60,72,50,34,34,31,36,33,61,63,61
00-0031491,2016,HOU,generated_low_confidence,generated,0.45,,Rated 72 (LB): rotation player by within-roster depth rank — low confidence.,72,61,62,73,35,35,35,31,37,36,64,72,75,63,46,62,31,31,35,62,64,62
00-0031619,2016,HOU,generated_low_confidence,generated,0.45,,Rated 72 (EDGE): rotation player by within-roster depth rank — low confidence.,72,72,64,63,37,34,32,33,36,37,75,64,71,48,32,33,33,32,31,64,60,66
00-0030442,2016,HOU,generated_low_confidence,generated,0.45,,Rated 72 (LB): rotation player by within-roster depth rank — low confidence.,72,64,61,74,37,37,32,34,33,32,63,71,72,61,50,60,32,31,33,65,61,65
00-0032725,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 72 (TE): starter by recorded starts, production scored vs. era cohort — high confidence.",72,59,62,62,34,47,71,70,64,63,34,33,35,33,32,35,74,33,34,58,64,58
00-0033069,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 71 (WR): starter by recorded starts, production scored vs. era cohort — high confidence.",71,69,51,63,37,60,70,46,36,36,32,34,31,32,36,36,73,31,32,59,63,54
00-0031688,2016,HOU,generated_low_confidence,generated,0.45,,Rated 71 (S): rotation player by within-roster depth rank — low confidence.,71,57,60,62,31,31,37,31,33,33,52,59,68,70,63,68,60,32,34,61,60,65
00-0031098,2016,HOU,generated_low_confidence,generated,0.45,,Rated 71 (S): rotation player by within-roster depth rank — low confidence.,71,57,59,60,31,31,33,33,31,34,45,61,73,71,59,71,59,33,31,58,60,66
00-0031410,2016,HOU,generated_low_confidence,generated,0.45,,Rated 71 (LG): rotation player by within-roster depth rank — low confidence.,71,45,70,62,32,34,31,73,70,74,32,36,31,33,33,36,35,31,35,51,52,64
00-0029510,2016,HOU,generated_high_confidence,generated,0.78,,"Rated 70 (RB): starter by recorded starts, production scored vs. era cohort — high confidence.",70,69,68,59,35,69,61,47,48,32,35,32,34,31,35,32,57,31,33,56,63,59
00-0030652,2016,HOU,generated_low_confidence,generated,0.45,,Rated 70 (LG): rotation player by within-roster depth rank — low confidence.,70,52,69,63,35,31,34,68,69,72,35,36,35,35,36,36,36,32,32,47,48,62
